File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
VanessaB_f45_BB2015	T	Internal	g	b	2096.899	2096.949	IT'D	2096.829	2097.008	IH	2096.829	2096.899	AH	2096.949	2096.979	1.84	4.348		
VanessaB_f45_BB2015	T	Internal	g	b	1721.058	1721.089	IT'LL	1721.019	1721.149	IH	1721.019	1721.058	AH	1721.089	1721.119	1.57	3.185		
VanessaB_f45_BB2015	T	Internal	t	m	1093.27	1093.429	ITALY	1093.239	1093.56	IH	1093.239	1093.27	AH	1093.429	1093.469	0.889	11.249		
VanessaB_f45_BB2015	T	End	g		1482.389	1482.419	BUT	1482.31	1482.419	AH	1482.35	1482.389	AH	1482.419	1482.45	1.264	3.956		
VanessaB_f45_BB2015	T	End	d		1489.954	1489.984	GOT	1489.813	1489.984	AA	1489.883	1489.954	AH	1489.984	1490.063	2.071	4.346		
VanessaB_f45_BB2015	T	Internal	t	m	1094.159	1094.239	ITALY	1094.129	1094.349	IH	1094.129	1094.159	AH	1094.239	1094.27	1.211	6.606		
VanessaB_f45_BB2015	T	End	g		1510.187	1510.227	IT	1510.117	1510.227	IH	1510.117	1510.187	AA	1510.227	1510.477	1.365	2.93		
VanessaB_f45_BB2015	T	End	g		1521.424	1521.455	BUT	1521.274	1521.455	AH	1521.294	1521.424	IH	1521.455	1521.554	0.98	6.122		
VanessaB_f45_BB2015	T	Internal	t	m	1736.298	1736.449	KATIE	1736.008	1736.548	EY	1736.108	1736.298	IY	1736.449	1736.548	1.938	3.612		
VanessaB_f45_BB2015	T	End	g		1549.512	1549.541	THOUGHT	1549.401	1549.541	AO	1549.462	1549.512	UW	1549.541	1549.661	0.89	6.742		
VanessaB_f45_BB2015	T	End	t		1557.94	1558.211	BUT	1557.831	1558.211	AH	1557.851	1557.94	AH	1558.211	1558.511	1.741	1.149		
VanessaB_f45_BB2015	T	End	g		1575.911	1575.941	THAT	1575.851	1575.941	AE	1575.881	1575.911	AY	1575.941	1575.971	1.405	5.694		
VanessaB_f45_BB2015	T	Internal	t	b	2088.237	2088.338	LIMITED	2088.077	2088.388	AH	2088.207	2088.237	AH	2088.338	2088.368	1.16	9.483		
VanessaB_f45_BB2015	T	Internal	f	m	49.378	49.469	LITTLE	49.219	49.529	IH	49.348	49.378	AH	49.469	49.499	2.33	3.433		
VanessaB_f45_BB2015	T	End	g		1592.331	1592.531	BUT	1592.161	1592.531	AH	1592.211	1592.331	AY	1592.531	1592.611	1.915	2.611		
VanessaB_f45_BB2015	T	Internal	f	m	119.211	119.321	LITTLE	119.052	119.501	IH	119.181	119.211	AH	119.321	119.351	1.271	7.868		
VanessaB_f45_BB2015	T	Internal	f	m	119.871	119.931	LITTLE	119.772	120.012	IH	119.831	119.871	AH	119.931	119.961	1.526	4.587		
VanessaB_f45_BB2015	T	End	g		1602.731	1602.762	IT	1602.681	1602.762	IH	1602.681	1602.731	AY	1602.762	1602.812	1.201	7.494		
VanessaB_f45_BB2015	T	End	t		1604.848	1604.987	BUT	1604.628	1604.987	AH	1604.667	1604.848	AH	1604.987	1605.187	3.379	0.592		
VanessaB_f45_BB2015	T	Internal	g	m	175.103	175.163	LITTLE	174.933	175.253	IH	175.073	175.103	AH	175.163	175.193	1.612	2.481		
VanessaB_f45_BB2015	T	End	g		1621.714	1621.744	GET	1621.573	1621.744	EH	1621.653	1621.714	AA	1621.744	1621.774	1.22	4.918		
VanessaB_f45_BB2015	T	Internal	g	m	1264.274	1264.304	LITTLE	1264.214	1264.395	IH	1264.244	1264.274	AH	1264.304	1264.334	1.3	5.385		
VanessaB_f45_BB2015	T	Internal	f	m	1322.627	1322.667	LITTLE	1322.558	1322.737	IH	1322.598	1322.627	AH	1322.667	1322.707	1.22	7.377		
VanessaB_f45_BB2015	T	Internal	g	m	1797.824	1797.884	LITTLE	1797.734	1798.073	IH	1797.774	1797.824	AH	1797.884	1797.924	1.969	3.047		
VanessaB_f45_BB2015	T	Internal	g	m	1959.77	1959.799	LITTLE	1959.66	1959.859	IH	1959.739	1959.77	AH	1959.799	1959.83	1.595	3.762		
VanessaB_f45_BB2015	T	Internal	f	m	2134.041	2134.171	LITTLE	2133.942	2134.231	IH	2134.011	2134.041	AH	2134.171	2134.202	1.469	6.127		
VanessaB_f45_BB2015	T	End	g		1644.207	1644.237	IT	1644.177	1644.237	IH	1644.177	1644.207	AH	1644.237	1644.267	1.25	8		
VanessaB_f45_BB2015	T	Internal	t	b	457.075	457.186	LOCALITY	456.535	457.216	AH	457.046	457.075	IY	457.186	457.216	2.649	2.643		
VanessaB_f45_BB2015	T	End	t		1645.097	1645.127	TWEET	1644.887	1645.127	IY	1645.027	1645.097	AH	1645.127	1645.157	0.721	6.935		
VanessaB_f45_BB2015	T	End	g		1645.277	1645.307	IT	1645.247	1645.307	AH	1645.247	1645.277	AH	1645.307	1645.336	0.88	7.955		
VanessaB_f45_BB2015	T	Internal	f	m	2029.181	2029.271	METAL	2029.031	2029.441	EH	2029.101	2029.181	AH	2029.271	2029.341	1.051	7.612		
VanessaB_f45_BB2015	T	Internal	f	m	1907.851	1908.031	METAL'	1907.742	1908.161	EH	1907.781	1907.851	AH	1908.031	1908.061	1.601	5.621		
VanessaB_f45_BB2015	T	End	g		1647.187	1647.216	IT	1647.127	1647.216	AH	1647.127	1647.187	AE	1647.216	1647.296	1.596	3.133		
VanessaB_f45_BB2015	T	End	t		1648.702	1648.852	TWEET	1648.353	1648.852	IY	1648.582	1648.702	AH	1648.852	1648.883	1.129	3.543		
VanessaB_f45_BB2015	T	End	g		1654.11	1654.14	ABOUT	1653.84	1654.14	AW	1653.92	1654.11	IH	1654.14	1654.39	2.01	3.483		
VanessaB_f45_BB2015	T	End	g		1664.685	1664.715	BUT	1664.504	1664.715	AH	1664.524	1664.685	AY	1664.715	1664.794	1.753	2.852		
VanessaB_f45_BB2015	T	End	g		1669.225	1669.254	IT	1669.075	1669.254	AH	1669.075	1669.225	AE	1669.254	1669.334	2.352	2.126		
VanessaB_f45_BB2015	T	End	t		1673.776	1674.016	BUT	1673.626	1674.016	AH	1673.696	1673.776	AH	1674.016	1674.255	2.472	1.618		
